mobile_number,churn_probability,risk_level,advice
7001292367,0.9670752433368914,🔴 Critical,Imminent churn — immediate intervention required.
7001699916,0.9670718576587838,🔴 Critical,Imminent churn — immediate intervention required.
7001450031,0.9670717970846046,🔴 Critical,Imminent churn — immediate intervention required.
7000731127,0.9670715922531727,🔴 Critical,Imminent churn — immediate intervention required.
7000783221,0.967068628608951,🔴 Critical,Imminent churn — immediate intervention required.
7000831827,0.9670658971582826,🔴 Critical,Imminent churn — immediate intervention required.
7001140581,0.967064837602478,🔴 Critical,Imminent churn — immediate intervention required.
7002163280,0.9670639298044355,🔴 Critical,Imminent churn — immediate intervention required.
7001664004,0.9670624615834074,🔴 Critical,Imminent churn — immediate intervention required.
7000376908,0.9670590265123007,🔴 Critical,Imminent churn — immediate intervention required.
7000475187,0.9670583001400785,🔴 Critical,Imminent churn — immediate intervention required.
7000207209,0.9670571470704665,🔴 Critical,Imminent churn — immediate intervention required.
7001273986,0.9670569515605179,🔴 Critical,Imminent churn — immediate intervention required.
7000390950,0.9670546897889483,🔴 Critical,Imminent churn — immediate intervention required.
7001509873,0.967049473737364,🔴 Critical,Imminent churn — immediate intervention required.
7001565827,0.9670463912039182,🔴 Critical,Imminent churn — immediate intervention required.
7001814768,0.9670455945558905,🔴 Critical,Imminent churn — immediate intervention required.
7000627674,0.9670391136637657,🔴 Critical,Imminent churn — immediate intervention required.
7001168230,0.9670383506493048,🔴 Critical,Imminent churn — immediate intervention required.
7000915661,0.967036067077276,🔴 Critical,Imminent churn — immediate intervention required.
7001436514,0.967035624916159,🔴 Critical,Imminent churn — immediate intervention required.
7001808745,0.9670322281678199,🔴 Critical,Imminent churn — immediate intervention required.
7000048091,0.9670312067139119,🔴 Critical,Imminent churn — immediate intervention required.
7001703202,0.9670310158523291,🔴 Critical,Imminent churn — immediate intervention required.
7001605352,0.9670301698339518,🔴 Critical,Imminent churn — immediate intervention required.
7000287713,0.9670244473939529,🔴 Critical,Imminent churn — immediate intervention required.
7000158170,0.9670163675686911,🔴 Critical,Imminent churn — immediate intervention required.
7001070664,0.9670127705351295,🔴 Critical,Imminent churn — immediate intervention required.
7000233774,0.9670092087128441,🔴 Critical,Imminent churn — immediate intervention required.
7001647596,0.9670091599397272,🔴 Critical,Imminent churn — immediate intervention required.
7000552398,0.9670068988984377,🔴 Critical,Imminent churn — immediate intervention required.
7001682807,0.9670054086598205,🔴 Critical,Imminent churn — immediate intervention required.
7002294806,0.9670024061524616,🔴 Critical,Imminent churn — immediate intervention required.
7000960230,0.9670017829581984,🔴 Critical,Imminent churn — immediate intervention required.
7000891320,0.9669971474323733,🔴 Critical,Imminent churn — immediate intervention required.
7000257916,0.9669963965850923,🔴 Critical,Imminent churn — immediate intervention required.
7001045981,0.9669960837374081,🔴 Critical,Imminent churn — immediate intervention required.
7000248259,0.966994632370068,🔴 Critical,Imminent churn — immediate intervention required.
7002345607,0.9669922184267477,🔴 Critical,Imminent churn — immediate intervention required.
7002256727,0.9669913411937551,🔴 Critical,Imminent churn — immediate intervention required.
7001158761,0.9669862093298072,🔴 Critical,Imminent churn — immediate intervention required.
7000011678,0.9669836317082555,🔴 Critical,Imminent churn — immediate intervention required.
7001957839,0.9669832547171326,🔴 Critical,Imminent churn — immediate intervention required.
7001418830,0.9669778327039453,🔴 Critical,Imminent churn — immediate intervention required.
7001408633,0.9669751734324612,🔴 Critical,Imminent churn — immediate intervention required.
7000401007,0.9669742983868348,🔴 Critical,Imminent churn — immediate intervention required.
7001588862,0.9669693559866768,🔴 Critical,Imminent churn — immediate intervention required.
7000222175,0.9669693410938474,🔴 Critical,Imminent churn — immediate intervention required.
7000376683,0.9669680771888958,🔴 Critical,Imminent churn — immediate intervention required.
7001025168,0.9669677297694492,🔴 Critical,Imminent churn — immediate intervention required.
7002186480,0.9669660759817386,🔴 Critical,Imminent churn — immediate intervention required.
7000731678,0.9669644546976537,🔴 Critical,Imminent churn — immediate intervention required.
7000939916,0.966964060723918,🔴 Critical,Imminent churn — immediate intervention required.
7001323592,0.9669586682834652,🔴 Critical,Imminent churn — immediate intervention required.
7000461521,0.9669582520089277,🔴 Critical,Imminent churn — immediate intervention required.
7002246616,0.96695063138093,🔴 Critical,Imminent churn — immediate intervention required.
7001091067,0.9669480090231797,🔴 Critical,Imminent churn — immediate intervention required.
7000440928,0.9669458238560764,🔴 Critical,Imminent churn — immediate intervention required.
7001100167,0.9669457928374683,🔴 Critical,Imminent churn — immediate intervention required.
7001044275,0.9669433107375285,🔴 Critical,Imminent churn — immediate intervention required.
7001045334,0.9669428273699314,🔴 Critical,Imminent churn — immediate intervention required.
7000039956,0.9669423834219495,🔴 Critical,Imminent churn — immediate intervention required.
7001435723,0.9669390721255727,🔴 Critical,Imminent churn — immediate intervention required.
7000437304,0.9669385400859084,🔴 Critical,Imminent churn — immediate intervention required.
7002375364,0.9669323903699079,🔴 Critical,Imminent churn — immediate intervention required.
7001404582,0.9669321794431429,🔴 Critical,Imminent churn — immediate intervention required.
7001526408,0.966929623601343,🔴 Critical,Imminent churn — immediate intervention required.
7001678707,0.9669283628696413,🔴 Critical,Imminent churn — immediate intervention required.
7001905588,0.9669279897440511,🔴 Critical,Imminent churn — immediate intervention required.
7000886313,0.9669236613725152,🔴 Critical,Imminent churn — immediate intervention required.
7001948599,0.9669213659935174,🔴 Critical,Imminent churn — immediate intervention required.
7000549546,0.9669206917906183,🔴 Critical,Imminent churn — immediate intervention required.
7000783094,0.9669206873425713,🔴 Critical,Imminent churn — immediate intervention required.
7000792852,0.9669195848525263,🔴 Critical,Imminent churn — immediate intervention required.
7001777905,0.9669132783081764,🔴 Critical,Imminent churn — immediate intervention required.
7001221200,0.9669125264799572,🔴 Critical,Imminent churn — immediate intervention required.
7002034187,0.9669098466255133,🔴 Critical,Imminent churn — immediate intervention required.
7001684807,0.9669054611632586,🔴 Critical,Imminent churn — immediate intervention required.
7002210757,0.9668980804748671,🔴 Critical,Imminent churn — immediate intervention required.
7000913939,0.9668947659144556,🔴 Critical,Imminent churn — immediate intervention required.
7002321172,0.9668940084063652,🔴 Critical,Imminent churn — immediate intervention required.
7001530092,0.9668930125052414,🔴 Critical,Imminent churn — immediate intervention required.
7000994626,0.9668924139694355,🔴 Critical,Imminent churn — immediate intervention required.
7000864812,0.966885885863102,🔴 Critical,Imminent churn — immediate intervention required.
7000651612,0.9668846290545428,🔴 Critical,Imminent churn — immediate intervention required.
7001832564,0.9668827825866764,🔴 Critical,Imminent churn — immediate intervention required.
7001443004,0.9668797579003247,🔴 Critical,Imminent churn — immediate intervention required.
7002226789,0.9668788879592487,🔴 Critical,Imminent churn — immediate intervention required.
7000808522,0.9668771180842919,🔴 Critical,Imminent churn — immediate intervention required.
7000747747,0.9668754782932458,🔴 Critical,Imminent churn — immediate intervention required.
7001848876,0.9668739651890454,🔴 Critical,Imminent churn — immediate intervention required.
7001644226,0.9668721272432329,🔴 Critical,Imminent churn — immediate intervention required.
7000376940,0.9668619090667974,🔴 Critical,Imminent churn — immediate intervention required.
7000342484,0.9668608722038494,🔴 Critical,Imminent churn — immediate intervention required.
7000200298,0.9668550932731153,🔴 Critical,Imminent churn — immediate intervention required.
7001217937,0.966853052603752,🔴 Critical,Imminent churn — immediate intervention required.
7001923936,0.9668514729256321,🔴 Critical,Imminent churn — immediate intervention required.
7002036644,0.9668473911113173,🔴 Critical,Imminent churn — immediate intervention required.
7000221044,0.9668469568590163,🔴 Critical,Imminent churn — immediate intervention required.
7002380396,0.9668456743250012,🔴 Critical,Imminent churn — immediate intervention required.
7001779119,0.966842421121406,🔴 Critical,Imminent churn — immediate intervention required.
7001378225,0.966841201723698,🔴 Critical,Imminent churn — immediate intervention required.
7000949847,0.966839245597751,🔴 Critical,Imminent churn — immediate intervention required.
7000082052,0.9668380552551092,🔴 Critical,Imminent churn — immediate intervention required.
7002208301,0.9668349870029721,🔴 Critical,Imminent churn — immediate intervention required.
7001345670,0.9668335216455721,🔴 Critical,Imminent churn — immediate intervention required.
7002050281,0.966828871271167,🔴 Critical,Imminent churn — immediate intervention required.
7000806363,0.9668285624035042,🔴 Critical,Imminent churn — immediate intervention required.
7001029901,0.9668284735235606,🔴 Critical,Imminent churn — immediate intervention required.
7001682989,0.966827501045322,🔴 Critical,Imminent churn — immediate intervention required.
7000043286,0.9668274894821127,🔴 Critical,Imminent churn — immediate intervention required.
7000127533,0.9668249484653633,🔴 Critical,Imminent churn — immediate intervention required.
7000110520,0.9668229654778204,🔴 Critical,Imminent churn — immediate intervention required.
7000418307,0.9668209133620882,🔴 Critical,Imminent churn — immediate intervention required.
7001419088,0.9668206282581286,🔴 Critical,Imminent churn — immediate intervention required.
7001859219,0.9668171767597886,🔴 Critical,Imminent churn — immediate intervention required.
7001092934,0.9668159307719898,🔴 Critical,Imminent churn — immediate intervention required.
7000263860,0.966814530763108,🔴 Critical,Imminent churn — immediate intervention required.
7000864578,0.9668136716163473,🔴 Critical,Imminent churn — immediate intervention required.
7001306953,0.9668125554647922,🔴 Critical,Imminent churn — immediate intervention required.
7000473116,0.9668112419514394,🔴 Critical,Imminent churn — immediate intervention required.
7001513667,0.9668101048054982,🔴 Critical,Imminent churn — immediate intervention required.
7001185908,0.9668098986821994,🔴 Critical,Imminent churn — immediate intervention required.
7002016474,0.9668097683566929,🔴 Critical,Imminent churn — immediate intervention required.
7001875312,0.9668062622860725,🔴 Critical,Imminent churn — immediate intervention required.
7000177458,0.9668033863905388,🔴 Critical,Imminent churn — immediate intervention required.
7000306459,0.9668032670974971,🔴 Critical,Imminent churn — immediate intervention required.
7000163961,0.9668022443783394,🔴 Critical,Imminent churn — immediate intervention required.
7000989257,0.9667986231184985,🔴 Critical,Imminent churn — immediate intervention required.
7001019848,0.9667983101463606,🔴 Critical,Imminent churn — immediate intervention required.
7000757023,0.966797770915319,🔴 Critical,Imminent churn — immediate intervention required.
7001319299,0.9667970153738932,🔴 Critical,Imminent churn — immediate intervention required.
7000337256,0.9667952776186604,🔴 Critical,Imminent churn — immediate intervention required.
7002248796,0.9667932118658423,🔴 Critical,Imminent churn — immediate intervention required.
7000725678,0.9667897658553253,🔴 Critical,Imminent churn — immediate intervention required.
7000294538,0.9667829737017921,🔴 Critical,Imminent churn — immediate intervention required.
7001268708,0.9667828228328104,🔴 Critical,Imminent churn — immediate intervention required.
7001775693,0.9667825557204593,🔴 Critical,Imminent churn — immediate intervention required.
7000317788,0.96677712331396,🔴 Critical,Imminent churn — immediate intervention required.
7001293560,0.9667739321651294,🔴 Critical,Imminent churn — immediate intervention required.
7000576227,0.9667735737270715,🔴 Critical,Imminent churn — immediate intervention required.
7000758793,0.9667716483067437,🔴 Critical,Imminent churn — immediate intervention required.
7000927373,0.9667714075573313,🔴 Critical,Imminent churn — immediate intervention required.
7000664165,0.9667674434294654,🔴 Critical,Imminent churn — immediate intervention required.
7002066482,0.9667626009673276,🔴 Critical,Imminent churn — immediate intervention required.
7001203726,0.9667605037317193,🔴 Critical,Imminent churn — immediate intervention required.
7001305913,0.9667521135660639,🔴 Critical,Imminent churn — immediate intervention required.
7000675445,0.9667509346467545,🔴 Critical,Imminent churn — immediate intervention required.
7001157803,0.966750912923166,🔴 Critical,Imminent churn — immediate intervention required.
7002251461,0.966741129083664,🔴 Critical,Imminent churn — immediate intervention required.
7000374870,0.9667368398495964,🔴 Critical,Imminent churn — immediate intervention required.
7001884249,0.966732995339111,🔴 Critical,Imminent churn — immediate intervention required.
7001520681,0.9667293173537386,🔴 Critical,Imminent churn — immediate intervention required.
7001781401,0.9667282958498338,🔴 Critical,Imminent churn — immediate intervention required.
7000628814,0.9667268226136492,🔴 Critical,Imminent churn — immediate intervention required.
7000808046,0.9667249811672871,🔴 Critical,Imminent churn — immediate intervention required.
7001767215,0.9667249111874994,🔴 Critical,Imminent churn — immediate intervention required.
7001808552,0.9667227544545373,🔴 Critical,Imminent churn — immediate intervention required.
7001459593,0.9667192398481694,🔴 Critical,Imminent churn — immediate intervention required.
7000334720,0.9667190226448761,🔴 Critical,Imminent churn — immediate intervention required.
7000670137,0.9667123953682966,🔴 Critical,Imminent churn — immediate intervention required.
7000203443,0.9667117797191443,🔴 Critical,Imminent churn — immediate intervention required.
7001887341,0.9667063161708322,🔴 Critical,Imminent churn — immediate intervention required.
7001854505,0.9667050136396254,🔴 Critical,Imminent churn — immediate intervention required.
7002187681,0.9667028854573257,🔴 Critical,Imminent churn — immediate intervention required.
7000489001,0.966701559247289,🔴 Critical,Imminent churn — immediate intervention required.
7000733891,0.9667015545941251,🔴 Critical,Imminent churn — immediate intervention required.
7001984861,0.966699668730516,🔴 Critical,Imminent churn — immediate intervention required.
7001688100,0.966698480691315,🔴 Critical,Imminent churn — immediate intervention required.
7002408474,0.9666983277345373,🔴 Critical,Imminent churn — immediate intervention required.
7000305490,0.9666904570770299,🔴 Critical,Imminent churn — immediate intervention required.
7002308922,0.9666868370940608,🔴 Critical,Imminent churn — immediate intervention required.
7001496745,0.9666847589790389,🔴 Critical,Imminent churn — immediate intervention required.
7000849943,0.9666835575600098,🔴 Critical,Imminent churn — immediate intervention required.
7002096036,0.9666785642305975,🔴 Critical,Imminent churn — immediate intervention required.
7001672437,0.9666750276934363,🔴 Critical,Imminent churn — immediate intervention required.
7000777165,0.9666624707921485,🔴 Critical,Imminent churn — immediate intervention required.
7002341024,0.9666617222075855,🔴 Critical,Imminent churn — immediate intervention required.
7001217130,0.9666606667021511,🔴 Critical,Imminent churn — immediate intervention required.
7002212949,0.9666605733496876,🔴 Critical,Imminent churn — immediate intervention required.
7000113665,0.9666561762313038,🔴 Critical,Imminent churn — immediate intervention required.
7000516648,0.9666539165155841,🔴 Critical,Imminent churn — immediate intervention required.
7001975261,0.9666539121812512,🔴 Critical,Imminent churn — immediate intervention required.
7000853973,0.9666519141500787,🔴 Critical,Imminent churn — immediate intervention required.
7000008900,0.9666517889759693,🔴 Critical,Imminent churn — immediate intervention required.
7000782795,0.9666499726200999,🔴 Critical,Imminent churn — immediate intervention required.
7000032729,0.9666488115099525,🔴 Critical,Imminent churn — immediate intervention required.
7002171094,0.9666449255030207,🔴 Critical,Imminent churn — immediate intervention required.
7001684745,0.9666439957599919,🔴 Critical,Imminent churn — immediate intervention required.
7000709947,0.9666410839308397,🔴 Critical,Imminent churn — immediate intervention required.
7000576771,0.9666410585560496,🔴 Critical,Imminent churn — immediate intervention required.
7000393766,0.9666391477006582,🔴 Critical,Imminent churn — immediate intervention required.
7001138894,0.9666312467919029,🔴 Critical,Imminent churn — immediate intervention required.
7002118552,0.9666287590378215,🔴 Critical,Imminent churn — immediate intervention required.
7001154859,0.9666280774337208,🔴 Critical,Imminent churn — immediate intervention required.
7001277215,0.9666271181962982,🔴 Critical,Imminent churn — immediate intervention required.
7002208711,0.9666242344506271,🔴 Critical,Imminent churn — immediate intervention required.
7001602767,0.9666227660586169,🔴 Critical,Imminent churn — immediate intervention required.
7001863508,0.9666195501153029,🔴 Critical,Imminent churn — immediate intervention required.
7000828316,0.9666138182445597,🔴 Critical,Imminent churn — immediate intervention required.
7000956180,0.9666087078777863,🔴 Critical,Imminent churn — immediate intervention required.
7000787765,0.9666064076813441,🔴 Critical,Imminent churn — immediate intervention required.
7001908112,0.9666016812868662,🔴 Critical,Imminent churn — immediate intervention required.
7000164899,0.9666014580607587,🔴 Critical,Imminent churn — immediate intervention required.
7001506279,0.9666012044346776,🔴 Critical,Imminent churn — immediate intervention required.
7000100071,0.9665970829409737,🔴 Critical,Imminent churn — immediate intervention required.
7000851882,0.9665937461042353,🔴 Critical,Imminent churn — immediate intervention required.
7000166062,0.9665905193699528,🔴 Critical,Imminent churn — immediate intervention required.
7001132658,0.9665874910779468,🔴 Critical,Imminent churn — immediate intervention required.
7001250475,0.9665861326940819,🔴 Critical,Imminent churn — immediate intervention required.
7001692374,0.9665851547290292,🔴 Critical,Imminent churn — immediate intervention required.
7001547281,0.9665746181548931,🔴 Critical,Imminent churn — immediate intervention required.
7001378555,0.9665741563041517,🔴 Critical,Imminent churn — immediate intervention required.
7001794234,0.9665723343916653,🔴 Critical,Imminent churn — immediate intervention required.
7002189466,0.9665700850040952,🔴 Critical,Imminent churn — immediate intervention required.
7002303496,0.9665690915801646,🔴 Critical,Imminent churn — immediate intervention required.
7000915170,0.9665626397109441,🔴 Critical,Imminent churn — immediate intervention required.
7001072850,0.9665613969744347,🔴 Critical,Imminent churn — immediate intervention required.
7000724385,0.9665613822337347,🔴 Critical,Imminent churn — immediate intervention required.
7001846876,0.9665606300246463,🔴 Critical,Imminent churn — immediate intervention required.
7001058016,0.966559920881781,🔴 Critical,Imminent churn — immediate intervention required.
7001108807,0.966558992890765,🔴 Critical,Imminent churn — immediate intervention required.
7002209776,0.9665575786731327,🔴 Critical,Imminent churn — immediate intervention required.
7002078080,0.9665573662200289,🔴 Critical,Imminent churn — immediate intervention required.
7001250322,0.9665571710518477,🔴 Critical,Imminent churn — immediate intervention required.
7000725905,0.9665523038606543,🔴 Critical,Imminent churn — immediate intervention required.
7002405594,0.9665487661337153,🔴 Critical,Imminent churn — immediate intervention required.
7000459903,0.9665486577207336,🔴 Critical,Imminent churn — immediate intervention required.
7001616979,0.966547305271828,🔴 Critical,Imminent churn — immediate intervention required.
7001671524,0.9665466903363846,🔴 Critical,Imminent churn — immediate intervention required.
7001048907,0.9665462406307479,🔴 Critical,Imminent churn — immediate intervention required.
7001457887,0.9665443377962614,🔴 Critical,Imminent churn — immediate intervention required.
7000127067,0.9665429504704597,🔴 Critical,Imminent churn — immediate intervention required.
7000220851,0.9665406726694674,🔴 Critical,Imminent churn — immediate intervention required.
7001130699,0.9665371147529841,🔴 Critical,Imminent churn — immediate intervention required.
7000448107,0.966535467319954,🔴 Critical,Imminent churn — immediate intervention required.
7001380134,0.9665319762574793,🔴 Critical,Imminent churn — immediate intervention required.
7002129731,0.9665304005868467,🔴 Critical,Imminent churn — immediate intervention required.
7001723022,0.9665282428515527,🔴 Critical,Imminent churn — immediate intervention required.
7000995359,0.9665278990188401,🔴 Critical,Imminent churn — immediate intervention required.
7002372049,0.9665272823366227,🔴 Critical,Imminent churn — immediate intervention required.
7001637700,0.9665232999568165,🔴 Critical,Imminent churn — immediate intervention required.
7000948996,0.9665072772578034,🔴 Critical,Imminent churn — immediate intervention required.
7001700209,0.9665069985680385,🔴 Critical,Imminent churn — immediate intervention required.
7001916437,0.9665032687785082,🔴 Critical,Imminent churn — immediate intervention required.
7002049382,0.9664978090569465,🔴 Critical,Imminent churn — immediate intervention required.
7001035027,0.9664954191602116,🔴 Critical,Imminent churn — immediate intervention required.
7001408246,0.9664900779532872,🔴 Critical,Imminent churn — immediate intervention required.
7002224798,0.9664886807245238,🔴 Critical,Imminent churn — immediate intervention required.
7001036159,0.9664869336170118,🔴 Critical,Imminent churn — immediate intervention required.
7002365260,0.9664820782065544,🔴 Critical,Imminent churn — immediate intervention required.
7000074158,0.9664805545423831,🔴 Critical,Imminent churn — immediate intervention required.
7000854357,0.9664784595887266,🔴 Critical,Imminent churn — immediate intervention required.
7001316148,0.9664756778588206,🔴 Critical,Imminent churn — immediate intervention required.
7000808560,0.9664745334044098,🔴 Critical,Imminent churn — immediate intervention required.
7001616120,0.9664725134364305,🔴 Critical,Imminent churn — immediate intervention required.
7001739299,0.9664704752311379,🔴 Critical,Imminent churn — immediate intervention required.
7001954154,0.9664701600295074,🔴 Critical,Imminent churn — immediate intervention required.
7001868082,0.9664669555132812,🔴 Critical,Imminent churn — immediate intervention required.
7001954424,0.9664631896682054,🔴 Critical,Imminent churn — immediate intervention required.
7000396511,0.966462917193323,🔴 Critical,Imminent churn — immediate intervention required.
7000937653,0.9664625588827742,🔴 Critical,Imminent churn — immediate intervention required.
7000465833,0.9664619361806088,🔴 Critical,Imminent churn — immediate intervention required.
7000833539,0.9664592932506217,🔴 Critical,Imminent churn — immediate intervention required.
7001085815,0.9664537466566416,🔴 Critical,Imminent churn — immediate intervention required.
7000857798,0.9664489512589299,🔴 Critical,Imminent churn — immediate intervention required.
7000331433,0.9664482049840912,🔴 Critical,Imminent churn — immediate intervention required.
7001084311,0.9664465448494994,🔴 Critical,Imminent churn — immediate intervention required.
7001176202,0.9664402770979548,🔴 Critical,Imminent churn — immediate intervention required.
7000513096,0.9664371840884192,🔴 Critical,Imminent churn — immediate intervention required.
7000688202,0.9664356107731009,🔴 Critical,Imminent churn — immediate intervention required.
7000128729,0.9664337666399381,🔴 Critical,Imminent churn — immediate intervention required.
7002352201,0.966433599197084,🔴 Critical,Imminent churn — immediate intervention required.
7000914001,0.9664333966882981,🔴 Critical,Imminent churn — immediate intervention required.
7000997528,0.9664332177788685,🔴 Critical,Imminent churn — immediate intervention required.
7000413319,0.9664325719910869,🔴 Critical,Imminent churn — immediate intervention required.
7000622671,0.9664294526330683,🔴 Critical,Imminent churn — immediate intervention required.
7000756571,0.9664284139824992,🔴 Critical,Imminent churn — immediate intervention required.
7002279113,0.9664262461247957,🔴 Critical,Imminent churn — immediate intervention required.
7001234560,0.9664221065939184,🔴 Critical,Imminent churn — immediate intervention required.
7000140052,0.9664217694540823,🔴 Critical,Imminent churn — immediate intervention required.
7000811376,0.96642113598727,🔴 Critical,Imminent churn — immediate intervention required.
7001333321,0.9664189296978207,🔴 Critical,Imminent churn — immediate intervention required.
7000431790,0.9664187529560955,🔴 Critical,Imminent churn — immediate intervention required.
7001921794,0.9664185965833881,🔴 Critical,Imminent churn — immediate intervention required.
7001038547,0.9664174236733968,🔴 Critical,Imminent churn — immediate intervention required.
7001927965,0.966415629904807,🔴 Critical,Imminent churn — immediate intervention required.
7002362029,0.9664146716998132,🔴 Critical,Imminent churn — immediate intervention required.
7000436188,0.9664141703499147,🔴 Critical,Imminent churn — immediate intervention required.
7000476431,0.966409060285569,🔴 Critical,Imminent churn — immediate intervention required.
7000912102,0.9664088849150503,🔴 Critical,Imminent churn — immediate intervention required.
7000773340,0.9664068876531873,🔴 Critical,Imminent churn — immediate intervention required.
7000949036,0.9664063090894603,🔴 Critical,Imminent churn — immediate intervention required.
7001649018,0.9664061780464663,🔴 Critical,Imminent churn — immediate intervention required.
7001573199,0.9664061256192963,🔴 Critical,Imminent churn — immediate intervention required.
7000299063,0.9664058450932407,🔴 Critical,Imminent churn — immediate intervention required.
7002342545,0.9663980365993203,🔴 Critical,Imminent churn — immediate intervention required.
7000712612,0.9663973519628861,🔴 Critical,Imminent churn — immediate intervention required.
7001838720,0.9663949180536153,🔴 Critical,Imminent churn — immediate intervention required.
7000328578,0.9663896719014557,🔴 Critical,Imminent churn — immediate intervention required.
7000672983,0.9663880166075828,🔴 Critical,Imminent churn — immediate intervention required.
7000278832,0.9663877924690281,🔴 Critical,Imminent churn — immediate intervention required.
7001211446,0.9663839453401377,🔴 Critical,Imminent churn — immediate intervention required.
7000582204,0.9663827610142073,🔴 Critical,Imminent churn — immediate intervention required.
7000833164,0.9663824557297287,🔴 Critical,Imminent churn — immediate intervention required.
7001621261,0.9663790411279469,🔴 Critical,Imminent churn — immediate intervention required.
7001012210,0.9663734941273894,🔴 Critical,Imminent churn — immediate intervention required.
7001081891,0.9663709704394899,🔴 Critical,Imminent churn — immediate intervention required.
7000964962,0.9663696038128977,🔴 Critical,Imminent churn — immediate intervention required.
7002112069,0.9663653213467515,🔴 Critical,Imminent churn — immediate intervention required.
7001974314,0.9663597330789264,🔴 Critical,Imminent churn — immediate intervention required.
7001620546,0.9663505392770665,🔴 Critical,Imminent churn — immediate intervention required.
7001782436,0.9663500369333965,🔴 Critical,Imminent churn — immediate intervention required.
7001448153,0.9663481912110212,🔴 Critical,Imminent churn — immediate intervention required.
7002189497,0.9663470669298788,🔴 Critical,Imminent churn — immediate intervention required.
7001965978,0.9663419254825494,🔴 Critical,Imminent churn — immediate intervention required.
7002274505,0.9663415473789819,🔴 Critical,Imminent churn — immediate intervention required.
7001014103,0.9663401154758262,🔴 Critical,Imminent churn — immediate intervention required.
7000802686,0.9663359477613743,🔴 Critical,Imminent churn — immediate intervention required.
7000516778,0.9663309075466302,🔴 Critical,Imminent churn — immediate intervention required.
7000943437,0.9663301034583245,🔴 Critical,Imminent churn — immediate intervention required.
7002254236,0.9663293308789289,🔴 Critical,Imminent churn — immediate intervention required.
7000303346,0.9663288672863197,🔴 Critical,Imminent churn — immediate intervention required.
7001147805,0.9663257961678939,🔴 Critical,Imminent churn — immediate intervention required.
7001677873,0.9663241077778246,🔴 Critical,Imminent churn — immediate intervention required.
7001004290,0.9663240669310122,🔴 Critical,Imminent churn — immediate intervention required.
7002122826,0.9663233382401244,🔴 Critical,Imminent churn — immediate intervention required.
7001887379,0.9663226307796398,🔴 Critical,Imminent churn — immediate intervention required.
7001809900,0.9663225768625958,🔴 Critical,Imminent churn — immediate intervention required.
7001222530,0.9663155990954714,🔴 Critical,Imminent churn — immediate intervention required.
7000937866,0.9663017537824742,🔴 Critical,Imminent churn — immediate intervention required.
7000084498,0.9663013355094565,🔴 Critical,Imminent churn — immediate intervention required.
7001077166,0.9662963952125709,🔴 Critical,Imminent churn — immediate intervention required.
7000216301,0.9662947592188613,🔴 Critical,Imminent churn — immediate intervention required.
7001681357,0.9662931652698963,🔴 Critical,Imminent churn — immediate intervention required.
7002237753,0.9662900733899257,🔴 Critical,Imminent churn — immediate intervention required.
7001182614,0.9662881137949004,🔴 Critical,Imminent churn — immediate intervention required.
7000725073,0.9662876754397278,🔴 Critical,Imminent churn — immediate intervention required.
7001554730,0.9662872151196571,🔴 Critical,Imminent churn — immediate intervention required.
7000637807,0.9662745183418989,🔴 Critical,Imminent churn — immediate intervention required.
7002284895,0.9662735675314531,🔴 Critical,Imminent churn — immediate intervention required.
7002299546,0.9662726952192393,🔴 Critical,Imminent churn — immediate intervention required.
7000316853,0.9662690951515681,🔴 Critical,Imminent churn — immediate intervention required.
7002221852,0.9662687731636692,🔴 Critical,Imminent churn — immediate intervention required.
7001696916,0.9662652668790551,🔴 Critical,Imminent churn — immediate intervention required.
7002066509,0.9662615662818733,🔴 Critical,Imminent churn — immediate intervention required.
7000468210,0.9662560767864552,🔴 Critical,Imminent churn — immediate intervention required.
7001632617,0.9662523432546049,🔴 Critical,Imminent churn — immediate intervention required.
7000681195,0.9662495930703896,🔴 Critical,Imminent churn — immediate intervention required.
7000363213,0.966242767457807,🔴 Critical,Imminent churn — immediate intervention required.
7001189954,0.9662423955775236,🔴 Critical,Imminent churn — immediate intervention required.
7002126432,0.9662364867688829,🔴 Critical,Imminent churn — immediate intervention required.
7000791053,0.9662320544872498,🔴 Critical,Imminent churn — immediate intervention required.
7000353701,0.9662315976953929,🔴 Critical,Imminent churn — immediate intervention required.
7001251219,0.9662288985399137,🔴 Critical,Imminent churn — immediate intervention required.
7000213724,0.9662271697532365,🔴 Critical,Imminent churn — immediate intervention required.
7000599423,0.9662262195281517,🔴 Critical,Imminent churn — immediate intervention required.
7000605639,0.9662179597885034,🔴 Critical,Imminent churn — immediate intervention required.
7002109574,0.9662139823044528,🔴 Critical,Imminent churn — immediate intervention required.
7001846141,0.966211139115919,🔴 Critical,Imminent churn — immediate intervention required.
7000283182,0.9662106785352317,🔴 Critical,Imminent churn — immediate intervention required.
7000734601,0.9662099516991187,🔴 Critical,Imminent churn — immediate intervention required.
7001035542,0.9662095591548161,🔴 Critical,Imminent churn — immediate intervention required.
7000310371,0.9662073781665215,🔴 Critical,Imminent churn — immediate intervention required.
7001206003,0.9662058914595077,🔴 Critical,Imminent churn — immediate intervention required.
7001954601,0.9662043552060235,🔴 Critical,Imminent churn — immediate intervention required.
7001275427,0.9662006549685058,🔴 Critical,Imminent churn — immediate intervention required.
7000753665,0.9661992979060838,🔴 Critical,Imminent churn — immediate intervention required.
